date;currency;digital_code;letter_code;rate
1994-08-08;Чешская крона;203;CZK;74.96
1994-08-09;Индийская рупия;356;INR;66.34
1994-08-09;Китайский юань;156;CNY;241.
1994-08-09;Чешская крона;203;CZK;74.96
1994-08-10;Австралийский доллар;036;AUD;1547.93
1994-08-10;Австрийский шиллинг;040;ATS;186.92
1994-08-10;Белорусский рубль;112;BYB;0.0675
1994-08-10;Бельгийский франк;056;BEF;63.901
1994-08-10;Греческая драхма;300;GRD;8.71
1994-08-10;Датская крона;208;DKK;333.9
1994-08-10;Доллар США;840;USD;2087.
1994-08-10;Ирландский фунт;372;IEP;3168.69
1994-08-10;Исландская крона;352;ISK;30.29
1994-08-10;Испанская песета;724;ESP;15.992
1994-08-10;Итальянская лира;380;ITL;1.3161
1994-08-10;Казахстанский тенге;398;KZT;44.95
1994-08-10;Канадский доллар;124;CAD;1514.4
1994-08-10;Киргизский сом;417;KGS;204.61
1994-08-10;Латвийский лат;428;LVL;3815.36
1994-08-10;Литовский лит;440;LTL;521.75
1994-08-10;Молдавский лей;498;MDL;505.88
1994-08-10;Немецкая марка;276;DEM;1315.06
1994-08-10;Нидерландский гульден;528;NLG;1170.37
1994-08-10;Норвежская крона;578;NOK;300.87
1994-08-10;Португальское эскудо;620;PTE;12.931
1994-08-10;Сингапурский доллар;702;SGD;1385.51
1994-08-10;Турецкая лира;792;TRL;0.067
1994-08-10;Узбекский сум;860;UZS;189.38
1994-08-10;Украинский карбованец;;;0.0468
1994-08-10;Финляндская марка;246;FIM;400.58
1994-08-10;Французский франк;250;FRF;383.89
1994-08-10;Фунт стерлингов Соединенного королевства;826;GBP;3206.68
1994-08-10;Шведская крона;752;SEK;268.33
1994-08-10;Швейцарский франк;756;CHF;1559.79
1994-08-10;ЭКЮ;954;XEU;2512.54
1994-08-10;Эстонская крона;233;EEK;164.38
1994-08-10;Японская иена;392;JPY;20.564
1994-08-11;Австралийский доллар;036;AUD;1547.93
1994-08-11;Австрийский шиллинг;040;ATS;186.92
1994-08-11;Белорусский рубль;112;BYB;0.0675
1994-08-11;Бельгийский франк;056;BEF;63.901
1994-08-11;Греческая драхма;300;GRD;8.71
1994-08-11;Датская крона;208;DKK;333.9
1994-08-11;Доллар США;840;USD;2087.
1994-08-11;Ирландский фунт;372;IEP;3168.69
1994-08-11;Исландская крона;352;ISK;30.29
1994-08-11;Испанская песета;724;ESP;15.992
1994-08-11;Итальянская лира;380;ITL;1.3161
1994-08-11;Казахстанский тенге;398;KZT;44.95
1994-08-11;Канадский доллар;124;CAD;1514.4
1994-08-11;Киргизский сом;417;KGS;204.61
1994-08-11;Латвийский лат;428;LVL;3815.36
1994-08-11;Литовский лит;440;LTL;521.75
1994-08-11;Молдавский лей;498;MDL;505.88
1994-08-11;Немецкая марка;276;DEM;1315.06
1994-08-11;Нидерландский гульден;528;NLG;1170.37
1994-08-11;Норвежская крона;578;NOK;300.87
1994-08-11;Португальское эскудо;620;PTE;12.931
1994-08-11;Сингапурский доллар;702;SGD;1385.51
1994-08-11;Турецкая лира;792;TRL;0.067
1994-08-11;Узбекский сум;860;UZS;189.38
1994-08-11;Украинский карбованец;;;0.0468
1994-08-11;Финляндская марка;246;FIM;400.58
1994-08-11;Французский франк;250;FRF;383.89
1994-08-11;Фунт стерлингов Соединенного королевства;826;GBP;3206.68
1994-08-11;Шведская крона;752;SEK;268.33
1994-08-11;Швейцарский франк;756;CHF;1559.79
1994-08-11;ЭКЮ;954;XEU;2512.54
1994-08-11;Эстонская крона;233;EEK;164.38
1994-08-11;Японская иена;392;JPY;20.564
1994-08-12;Австралийский доллар;036;AUD;1573.2
1994-08-12;Австрийский шиллинг;040;ATS;189.08
1994-08-12;Белорусский рубль;112;BYB;0.071
1994-08-12;Бельгийский франк;056;BEF;64.599
1994-08-12;Греческая драхма;300;GRD;8.804
1994-08-12;Датская крона;208;DKK;337.06
1994-08-12;Доллар США;840;USD;2108.
1994-08-12;Ирландский фунт;372;IEP;3187.3
1994-08-12;Исландская крона;352;ISK;30.63
1994-08-12;Испанская песета;724;ESP;16.119
1994-08-12;Итальянская лира;380;ITL;1.3227
1994-08-12;Казахстанский тенге;398;KZT;44.1
1994-08-12;Канадский доллар;124;CAD;1530.53
1994-08-12;Киргизский сом;417;KGS;206.67
1994-08-12;Латвийский лат;428;LVL;3853.75
1994-08-12;Литовский лит;440;LTL;527.
1994-08-12;Молдавский лей;498;MDL;510.97
1994-08-12;Немецкая марка;276;DEM;1330.22
1994-08-12;Нидерландский гульден;528;NLG;1184.
1994-08-12;Норвежская крона;578;NOK;304.12
1994-08-12;Португальское эскудо;620;PTE;13.07
1994-08-12;Сингапурский доллар;702;SGD;1400.11
1994-08-12;Турецкая лира;792;TRL;0.067
1994-08-12;Узбекский сум;860;UZS;191.29
1994-08-12;Украинский карбованец;;;0.0461
1994-08-12;Финляндская марка;246;FIM;404.76
1994-08-12;Французский франк;250;FRF;388.41
1994-08-12;Фунт стерлингов Соединенного королевства;826;GBP;3237.89
1994-08-12;Шведская крона;752;SEK;269.91
1994-08-12;Швейцарский франк;756;CHF;1577.61
1994-08-12;ЭКЮ;954;XEU;2539.93
1994-08-12;Эстонская крона;233;EEK;166.28
1994-08-12;Японская иена;392;JPY;20.805
1994-08-13;Австралийский доллар;036;AUD;1573.2
1994-08-13;Австрийский шиллинг;040;ATS;189.08
1994-08-13;Белорусский рубль;112;BYB;0.071
1994-08-13;Бельгийский франк;056;BEF;64.599
1994-08-13;Греческая драхма;300;GRD;8.804
1994-08-13;Датская крона;208;DKK;337.06
1994-08-13;Доллар США;840;USD;2108.
1994-08-13;Ирландский фунт;372;IEP;3187.3
1994-08-13;Исландская крона;352;ISK;30.63
1994-08-13;Испанская песета;724;ESP;16.119
1994-08-13;Итальянская лира;380;ITL;1.3227
1994-08-13;Казахстанский тенге;398;KZT;44.1
1994-08-13;Канадский доллар;124;CAD;1530.53
1994-08-13;Киргизский сом;417;KGS;206.67
1994-08-13;Латвийский лат;428;LVL;3853.75
1994-08-13;Литовский лит;440;LTL;527.
1994-08-13;Молдавский лей;498;MDL;510.97
1994-08-13;Немецкая марка;276;DEM;1330.22
1994-08-13;Нидерландский гульден;528;NLG;1184.
1994-08-13;Норвежская крона;578;NOK;304.12
1994-08-13;Португальское эскудо;620;PTE;13.07
1994-08-13;Сингапурский доллар;702;SGD;1400.11
1994-08-13;Турецкая лира;792;TRL;0.067
1994-08-13;Узбекский сум;860;UZS;191.29
1994-08-13;Украинский карбованец;;;0.0461
1994-08-13;Финляндская марка;246;FIM;404.76
1994-08-13;Французский франк;250;FRF;388.41
1994-08-13;Фунт стерлингов Соединенного королевства;826;GBP;3237.89
1994-08-13;Шведская крона;752;SEK;269.91
1994-08-13;Швейцарский франк;756;CHF;1577.61
1994-08-13;ЭКЮ;954;XEU;2539.93
1994-08-13;Эстонская крона;233;EEK;166.28
1994-08-13;Японская иена;392;JPY;20.805
1994-08-14;Австралийский доллар;036;AUD;1573.2
1994-08-14;Австрийский шиллинг;040;ATS;189.08
1994-08-14;Белорусский рубль;112;BYB;0.071
1994-08-14;Бельгийский франк;056;BEF;64.599
1994-08-14;Греческая драхма;300;GRD;8.804
1994-08-14;Датская крона;208;DKK;337.06
1994-08-14;Доллар США;840;USD;2108.
1994-08-14;Ирландский фунт;372;IEP;3187.3
1994-08-14;Исландская крона;352;ISK;30.63
1994-08-14;Испанская песета;724;ESP;16.119
1994-08-14;Итальянская лира;380;ITL;1.3227
1994-08-14;Казахстанский тенге;398;KZT;44.1
1994-08-14;Канадский доллар;124;CAD;1530.53
1994-08-14;Киргизский сом;417;KGS;206.67
1994-08-14;Латвийский лат;428;LVL;3853.75
1994-08-14;Литовский лит;440;LTL;527.
1994-08-14;Молдавский лей;498;MDL;510.97
1994-08-14;Немецкая марка;276;DEM;1330.22
1994-08-14;Нидерландский гульден;528;NLG;1184.
1994-08-14;Норвежская крона;578;NOK;304.12
1994-08-14;Португальское эскудо;620;PTE;13.07
1994-08-14;Сингапурский доллар;702;SGD;1400.11
1994-08-14;Турецкая лира;792;TRL;0.067
1994-08-14;Узбекский сум;860;UZS;191.29
1994-08-14;Украинский карбованец;;;0.0461
1994-08-14;Финляндская марка;246;FIM;404.76
1994-08-14;Французский франк;250;FRF;388.41
1994-08-14;Фунт стерлингов Соединенного королевства;826;GBP;3237.89
1994-08-14;Шведская крона;752;SEK;269.91
1994-08-14;Швейцарский франк;756;CHF;1577.61
1994-08-14;ЭКЮ;954;XEU;2539.93
1994-08-14;Эстонская крона;233;EEK;166.28
1994-08-14;Японская иена;392;JPY;20.805
1994-08-15;Австралийский доллар;036;AUD;1573.2
1994-08-15;Австрийский шиллинг;040;ATS;189.08
1994-08-15;Белорусский рубль;112;BYB;0.071
1994-08-15;Бельгийский франк;056;BEF;64.599
1994-08-15;Греческая драхма;300;GRD;8.804
1994-08-15;Датская крона;208;DKK;337.06
1994-08-15;Доллар США;840;USD;2108.
1994-08-15;Ирландский фунт;372;IEP;3187.3
1994-08-15;Исландская крона;352;ISK;30.63
1994-08-15;Испанская песета;724;ESP;16.119
1994-08-15;Итальянская лира;380;ITL;1.3227
1994-08-15;Казахстанский тенге;398;KZT;44.1
1994-08-15;Канадский доллар;124;CAD;1530.53
1994-08-15;Киргизский сом;417;KGS;206.67
1994-08-15;Латвийский лат;428;LVL;3853.75
1994-08-15;Литовский лит;440;LTL;527.
1994-08-15;Молдавский лей;498;MDL;510.97
1994-08-15;Немецкая марка;276;DEM;1330.22
1994-08-15;Нидерландский гульден;528;NLG;1184.
1994-08-15;Норвежская крона;578;NOK;304.12
1994-08-15;Португальское эскудо;620;PTE;13.07
1994-08-15;Сингапурский доллар;702;SGD;1400.11
1994-08-15;Турецкая лира;792;TRL;0.067
1994-08-15;Узбекский сум;860;UZS;191.29
1994-08-15;Украинский карбованец;;;0.0461
1994-08-15;Финляндская марка;246;FIM;404.76
1994-08-15;Французский франк;250;FRF;388.41
1994-08-15;Фунт стерлингов Соединенного королевства;826;GBP;3237.89
1994-08-15;Шведская крона;752;SEK;269.91
1994-08-15;Швейцарский франк;756;CHF;1577.61
1994-08-15;ЭКЮ;954;XEU;2539.93
1994-08-15;Эстонская крона;233;EEK;166.28
1994-08-15;Японская иена;392;JPY;20.805
1994-08-16;Австралийский доллар;036;AUD;1573.2
1994-08-16;Австрийский шиллинг;040;ATS;189.08
1994-08-16;Белорусский рубль;112;BYB;0.071
1994-08-16;Бельгийский франк;056;BEF;64.599
1994-08-16;Греческая драхма;300;GRD;8.804
1994-08-16;Датская крона;208;DKK;337.06
1994-08-16;Доллар США;840;USD;2108.
1994-08-16;Ирландский фунт;372;IEP;3187.3
1994-08-16;Исландская крона;352;ISK;30.63
1994-08-16;Испанская песета;724;ESP;16.119
1994-08-16;Итальянская лира;380;ITL;1.3227
1994-08-16;Казахстанский тенге;398;KZT;44.1
1994-08-16;Канадский доллар;124;CAD;1530.53
1994-08-16;Киргизский сом;417;KGS;206.67
1994-08-16;Латвийский лат;428;LVL;3853.75
1994-08-16;Литовский лит;440;LTL;527.
1994-08-16;Молдавский лей;498;MDL;510.97
1994-08-16;Немецкая марка;276;DEM;1330.22
1994-08-16;Нидерландский гульден;528;NLG;1184.
1994-08-16;Норвежская крона;578;NOK;304.12
1994-08-16;Португальское эскудо;620;PTE;13.07
1994-08-16;Сингапурский доллар;702;SGD;1400.11
1994-08-16;Турецкая лира;792;TRL;0.067
1994-08-16;Узбекский сум;860;UZS;191.29
